token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,call_put
35829,AUBANK31JUL25940PE,AUBANK,2025-07-31,25940.0,1000,OPTSTK,NFO,5.000000,PE
67172,AUBANK31JUL25670PE,AUBANK,2025-07-31,25670.0,1000,OPTSTK,NFO,5.000000,PE
67186,AUBANK31JUL25710PE,AUBANK,2025-07-31,25710.0,1000,OPTSTK,NFO,5.000000,PE
67195,AUBANK31JUL25730PE,AUBANK,2025-07-31,25730.0,1000,OPTSTK,NFO,5.000000,PE
67251,AUBANK31JUL25750CE,AUBANK,2025-07-31,25750.0,1000,OPTSTK,NFO,5.000000,CE
78531,AUBANK31JUL25715CE,AUBANK,2025-07-31,25715.0,1000,OPTSTK,NFO,5.000000,CE
78567,AUBANK31JUL25805CE,AUBANK,2025-07-31,25805.0,1000,OPTSTK,NFO,5.000000,CE
78694,AUBANK31JUL25910CE,AUBANK,2025-07-31,25910.0,1000,OPTSTK,NFO,5.000000,CE
67154,AUBANK31JUL25650PE,AUBANK,2025-07-31,25650.0,1000,OPTSTK,NFO,5.000000,PE
67177,AUBANK31JUL25680PE,AUBANK,2025-07-31,25680.0,1000,OPTSTK,NFO,5.000000,PE
67183,AUBANK31JUL25700PE,AUBANK,2025-07-31,25700.0,1000,OPTSTK,NFO,5.000000,PE
67194,AUBANK31JUL25730CE,AUBANK,2025-07-31,25730.0,1000,OPTSTK,NFO,5.000000,CE
78530,AUBANK31JUL25705PE,AUBANK,2025-07-31,25705.0,1000,OPTSTK,NFO,5.000000,PE
78551,AUBANK31JUL25785CE,AUBANK,2025-07-31,25785.0,1000,OPTSTK,NFO,5.000000,CE
78570,AUBANK31JUL25805PE,AUBANK,2025-07-31,25805.0,1000,OPTSTK,NFO,5.000000,PE
78677,AUBANK31JUL25845PE,AUBANK,2025-07-31,25845.0,1000,OPTSTK,NFO,5.000000,PE
67185,AUBANK31JUL25710CE,AUBANK,2025-07-31,25710.0,1000,OPTSTK,NFO,5.000000,CE
67259,AUBANK31JUL25770CE,AUBANK,2025-07-31,25770.0,1000,OPTSTK,NFO,5.000000,CE
67301,AUBANK31JUL25860CE,AUBANK,2025-07-31,25860.0,1000,OPTSTK,NFO,5.000000,CE
67257,AUBANK31JUL25760CE,AUBANK,2025-07-31,25760.0,1000,OPTSTK,NFO,5.000000,CE
67281,AUBANK31JUL25790PE,AUBANK,2025-07-31,25790.0,1000,OPTSTK,NFO,5.000000,PE
67291,AUBANK31JUL25810PE,AUBANK,2025-07-31,25810.0,1000,OPTSTK,NFO,5.000000,PE
67293,AUBANK31JUL25820PE,AUBANK,2025-07-31,25820.0,1000,OPTSTK,NFO,5.000000,PE
67295,AUBANK31JUL25830PE,AUBANK,2025-07-31,25830.0,1000,OPTSTK,NFO,5.000000,PE
67296,AUBANK31JUL25840CE,AUBANK,2025-07-31,25840.0,1000,OPTSTK,NFO,5.000000,CE
67309,AUBANK31JUL25900CE,AUBANK,2025-07-31,25900.0,1000,OPTSTK,NFO,5.000000,CE
78529,AUBANK31JUL25705CE,AUBANK,2025-07-31,25705.0,1000,OPTSTK,NFO,5.000000,CE
78553,AUBANK31JUL25795CE,AUBANK,2025-07-31,25795.0,1000,OPTSTK,NFO,5.000000,CE
78574,AUBANK31JUL25825PE,AUBANK,2025-07-31,25825.0,1000,OPTSTK,NFO,5.000000,PE
78695,AUBANK31JUL25910PE,AUBANK,2025-07-31,25910.0,1000,OPTSTK,NFO,5.000000,PE
78503,AUBANK31JUL25695CE,AUBANK,2025-07-31,25695.0,1000,OPTSTK,NFO,5.000000,CE
78533,AUBANK31JUL25725CE,AUBANK,2025-07-31,25725.0,1000,OPTSTK,NFO,5.000000,CE
78539,AUBANK31JUL25745CE,AUBANK,2025-07-31,25745.0,1000,OPTSTK,NFO,5.000000,CE
78540,AUBANK31JUL25745PE,AUBANK,2025-07-31,25745.0,1000,OPTSTK,NFO,5.000000,PE
78545,AUBANK31JUL25765CE,AUBANK,2025-07-31,25765.0,1000,OPTSTK,NFO,5.000000,CE
78550,AUBANK31JUL25775PE,AUBANK,2025-07-31,25775.0,1000,OPTSTK,NFO,5.000000,PE
78576,AUBANK31JUL25835PE,AUBANK,2025-07-31,25835.0,1000,OPTSTK,NFO,5.000000,PE
67107,AUBANK31JUL25610PE,AUBANK,2025-07-31,25610.0,1000,OPTSTK,NFO,5.000000,PE
67176,AUBANK31JUL25680CE,AUBANK,2025-07-31,25680.0,1000,OPTSTK,NFO,5.000000,CE
67193,AUBANK31JUL25720PE,AUBANK,2025-07-31,25720.0,1000,OPTSTK,NFO,5.000000,PE
67269,AUBANK31JUL25780CE,AUBANK,2025-07-31,25780.0,1000,OPTSTK,NFO,5.000000,CE
67302,AUBANK31JUL25860PE,AUBANK,2025-07-31,25860.0,1000,OPTSTK,NFO,5.000000,PE
67310,AUBANK31JUL25900PE,AUBANK,2025-07-31,25900.0,1000,OPTSTK,NFO,5.000000,PE
78501,AUBANK31JUL25685CE,AUBANK,2025-07-31,25685.0,1000,OPTSTK,NFO,5.000000,CE
78542,AUBANK31JUL25755PE,AUBANK,2025-07-31,25755.0,1000,OPTSTK,NFO,5.000000,PE
78546,AUBANK31JUL25765PE,AUBANK,2025-07-31,25765.0,1000,OPTSTK,NFO,5.000000,PE
78549,AUBANK31JUL25775CE,AUBANK,2025-07-31,25775.0,1000,OPTSTK,NFO,5.000000,CE
78572,AUBANK31JUL25815PE,AUBANK,2025-07-31,25815.0,1000,OPTSTK,NFO,5.000000,PE
78573,AUBANK31JUL25825CE,AUBANK,2025-07-31,25825.0,1000,OPTSTK,NFO,5.000000,CE
53249,AUROPHARMA31JUL25FUT,AUROPHARMA,2025-07-31,0.0,550,FUTSTK,NFO,10.000000,
64206,AUROPHARMA28AUG25FUT,AUROPHARMA,2025-08-28,0.0,550,FUTSTK,NFO,10.000000,
67809,AUROPHARMA31JUL251080PE,AUROPHARMA,2025-07-31,251080.0,550,OPTSTK,NFO,5.000000,PE
67812,AUROPHARMA31JUL251160CE,AUROPHARMA,2025-07-31,251160.0,550,OPTSTK,NFO,5.000000,CE
67804,AUROPHARMA31JUL251000CE,AUROPHARMA,2025-07-31,251000.0,550,OPTSTK,NFO,5.000000,CE
67806,AUROPHARMA31JUL251040CE,AUROPHARMA,2025-07-31,251040.0,550,OPTSTK,NFO,5.000000,CE
67821,AUROPHARMA31JUL251320PE,AUROPHARMA,2025-07-31,251320.0,550,OPTSTK,NFO,5.000000,PE
78921,AUROPHARMA31JUL251020CE,AUROPHARMA,2025-07-31,251020.0,550,OPTSTK,NFO,5.000000,CE
79002,AUROPHARMA31JUL251220PE,AUROPHARMA,2025-07-31,251220.0,550,OPTSTK,NFO,5.000000,PE
79005,AUROPHARMA31JUL251300CE,AUROPHARMA,2025-07-31,251300.0,550,OPTSTK,NFO,5.000000,CE
67802,AUROPHARMA31JUL25960CE,AUROPHARMA,2025-07-31,25960.0,550,OPTSTK,NFO,5.000000,CE
67815,AUROPHARMA31JUL251200PE,AUROPHARMA,2025-07-31,251200.0,550,OPTSTK,NFO,5.000000,PE
67816,AUROPHARMA31JUL251240CE,AUROPHARMA,2025-07-31,251240.0,550,OPTSTK,NFO,5.000000,CE
67824,AUROPHARMA31JUL251360PE,AUROPHARMA,2025-07-31,251360.0,550,OPTSTK,NFO,5.000000,PE
78927,AUROPHARMA31JUL251060CE,AUROPHARMA,2025-07-31,251060.0,550,OPTSTK,NFO,5.000000,CE
79000,AUROPHARMA31JUL251180PE,AUROPHARMA,2025-07-31,251180.0,550,OPTSTK,NFO,5.000000,PE
67803,AUROPHARMA31JUL25960PE,AUROPHARMA,2025-07-31,25960.0,550,OPTSTK,NFO,5.000000,PE
67807,AUROPHARMA31JUL251040PE,AUROPHARMA,2025-07-31,251040.0,550,OPTSTK,NFO,5.000000,PE
67811,AUROPHARMA31JUL251120PE,AUROPHARMA,2025-07-31,251120.0,550,OPTSTK,NFO,5.000000,PE
67813,AUROPHARMA31JUL251160PE,AUROPHARMA,2025-07-31,251160.0,550,OPTSTK,NFO,5.000000,PE
67814,AUROPHARMA31JUL251200CE,AUROPHARMA,2025-07-31,251200.0,550,OPTSTK,NFO,5.000000,CE
78920,AUROPHARMA31JUL25980PE,AUROPHARMA,2025-07-31,25980.0,550,OPTSTK,NFO,5.000000,PE
78930,AUROPHARMA31JUL251100PE,AUROPHARMA,2025-07-31,251100.0,550,OPTSTK,NFO,5.000000,PE
79003,AUROPHARMA31JUL251260CE,AUROPHARMA,2025-07-31,251260.0,550,OPTSTK,NFO,5.000000,CE
67808,AUROPHARMA31JUL251080CE,AUROPHARMA,2025-07-31,251080.0,550,OPTSTK,NFO,5.000000,CE
78999,AUROPHARMA31JUL251180CE,AUROPHARMA,2025-07-31,251180.0,550,OPTSTK,NFO,5.000000,CE
67822,AUROPHARMA31JUL251360CE,AUROPHARMA,2025-07-31,251360.0,550,OPTSTK,NFO,5.000000,CE
67831,AUROPHARMA31JUL251440PE,AUROPHARMA,2025-07-31,251440.0,550,OPTSTK,NFO,5.000000,PE
67805,AUROPHARMA31JUL251000PE,AUROPHARMA,2025-07-31,251000.0,550,OPTSTK,NFO,5.000000,PE
67817,AUROPHARMA31JUL251240PE,AUROPHARMA,2025-07-31,251240.0,550,OPTSTK,NFO,5.000000,PE
67819,AUROPHARMA31JUL251280PE,AUROPHARMA,2025-07-31,251280.0,550,OPTSTK,NFO,5.000000,PE
67820,AUROPHARMA31JUL251320CE,AUROPHARMA,2025-07-31,251320.0,550,OPTSTK,NFO,5.000000,CE
78928,AUROPHARMA31JUL251060PE,AUROPHARMA,2025-07-31,251060.0,550,OPTSTK,NFO,5.000000,PE
78931,AUROPHARMA31JUL251140CE,AUROPHARMA,2025-07-31,251140.0,550,OPTSTK,NFO,5.000000,CE
78933,AUROPHARMA31JUL251140PE,AUROPHARMA,2025-07-31,251140.0,550,OPTSTK,NFO,5.000000,PE
79001,AUROPHARMA31JUL251220CE,AUROPHARMA,2025-07-31,251220.0,550,OPTSTK,NFO,5.000000,CE
79006,AUROPHARMA31JUL251300PE,AUROPHARMA,2025-07-31,251300.0,550,OPTSTK,NFO,5.000000,PE
79004,AUROPHARMA31JUL251260PE,AUROPHARMA,2025-07-31,251260.0,550,OPTSTK,NFO,5.000000,PE
67810,AUROPHARMA31JUL251120CE,AUROPHARMA,2025-07-31,251120.0,550,OPTSTK,NFO,5.000000,CE
67818,AUROPHARMA31JUL251280CE,AUROPHARMA,2025-07-31,251280.0,550,OPTSTK,NFO,5.000000,CE
78926,AUROPHARMA31JUL251020PE,AUROPHARMA,2025-07-31,251020.0,550,OPTSTK,NFO,5.000000,PE
78929,AUROPHARMA31JUL251100CE,AUROPHARMA,2025-07-31,251100.0,550,OPTSTK,NFO,5.000000,CE
64207,AXISBANK28AUG25FUT,AXISBANK,2025-08-28,0.0,625,FUTSTK,NFO,10.000000,
53250,AXISBANK31JUL25FUT,AXISBANK,2025-07-31,0.0,625,FUTSTK,NFO,10.000000,
68521,AXISBANK31JUL251000CE,AXISBANK,2025-07-31,251000.0,625,OPTSTK,NFO,5.000000,CE
68699,AXISBANK31JUL251100PE,AXISBANK,2025-07-31,251100.0,625,OPTSTK,NFO,5.000000,PE
68756,AXISBANK31JUL251220PE,AXISBANK,2025-07-31,251220.0,625,OPTSTK,NFO,5.000000,PE
69049,AXISBANK31JUL251300PE,AXISBANK,2025-07-31,251300.0,625,OPTSTK,NFO,5.000000,PE
69077,AXISBANK31JUL251360PE,AXISBANK,2025-07-31,251360.0,625,OPTSTK,NFO,5.000000,PE
69110,AXISBANK31JUL251380CE,AXISBANK,2025-07-31,251380.0,625,OPTSTK,NFO,5.000000,CE
68754,AXISBANK31JUL251200PE,AXISBANK,2025-07-31,251200.0,625,OPTSTK,NFO,5.000000,PE
69071,AXISBANK31JUL251320PE,AXISBANK,2025-07-31,251320.0,625,OPTSTK,NFO,5.000000,PE
69076,AXISBANK31JUL251360CE,AXISBANK,2025-07-31,251360.0,625,OPTSTK,NFO,5.000000,CE
79203,AXISBANK31JUL251090CE,AXISBANK,2025-07-31,251090.0,625,OPTSTK,NFO,5.000000,CE
79222,AXISBANK31JUL251230CE,AXISBANK,2025-07-31,251230.0,625,OPTSTK,NFO,5.000000,CE
79226,AXISBANK31JUL251270CE,AXISBANK,2025-07-31,251270.0,625,OPTSTK,NFO,5.000000,CE
68523,AXISBANK31JUL251020CE,AXISBANK,2025-07-31,251020.0,625,OPTSTK,NFO,5.000000,CE
68527,AXISBANK31JUL251060CE,AXISBANK,2025-07-31,251060.0,625,OPTSTK,NFO,5.000000,CE
68748,AXISBANK31JUL251180CE,AXISBANK,2025-07-31,251180.0,625,OPTSTK,NFO,5.000000,CE
69072,AXISBANK31JUL251340CE,AXISBANK,2025-07-31,251340.0,625,OPTSTK,NFO,5.000000,CE
79210,AXISBANK31JUL251110PE,AXISBANK,2025-07-31,251110.0,625,OPTSTK,NFO,5.000000,PE
79211,AXISBANK31JUL251130CE,AXISBANK,2025-07-31,251130.0,625,OPTSTK,NFO,5.000000,CE
79215,AXISBANK31JUL251150PE,AXISBANK,2025-07-31,251150.0,625,OPTSTK,NFO,5.000000,PE
79224,AXISBANK31JUL251250CE,AXISBANK,2025-07-31,251250.0,625,OPTSTK,NFO,5.000000,CE
79227,AXISBANK31JUL251270PE,AXISBANK,2025-07-31,251270.0,625,OPTSTK,NFO,5.000000,PE
79202,AXISBANK31JUL251070PE,AXISBANK,2025-07-31,251070.0,625,OPTSTK,NFO,5.000000,PE
79207,AXISBANK31JUL251110CE,AXISBANK,2025-07-31,251110.0,625,OPTSTK,NFO,5.000000,CE
79214,AXISBANK31JUL251150CE,AXISBANK,2025-07-31,251150.0,625,OPTSTK,NFO,5.000000,CE
68524,AXISBANK31JUL251020PE,AXISBANK,2025-07-31,251020.0,625,OPTSTK,NFO,5.000000,PE
68745,AXISBANK31JUL251160PE,AXISBANK,2025-07-31,251160.0,625,OPTSTK,NFO,5.000000,PE
68897,AXISBANK31JUL251260CE,AXISBANK,2025-07-31,251260.0,625,OPTSTK,NFO,5.000000,CE
69070,AXISBANK31JUL251320CE,AXISBANK,2025-07-31,251320.0,625,OPTSTK,NFO,5.000000,CE
69113,AXISBANK31JUL251400PE,AXISBANK,2025-07-31,251400.0,625,OPTSTK,NFO,5.000000,PE
79206,AXISBANK31JUL251090PE,AXISBANK,2025-07-31,251090.0,625,OPTSTK,NFO,5.000000,PE
79218,AXISBANK31JUL251190CE,AXISBANK,2025-07-31,251190.0,625,OPTSTK,NFO,5.000000,CE
79221,AXISBANK31JUL251210PE,AXISBANK,2025-07-31,251210.0,625,OPTSTK,NFO,5.000000,PE
79223,AXISBANK31JUL251230PE,AXISBANK,2025-07-31,251230.0,625,OPTSTK,NFO,5.000000,PE
79234,AXISBANK31JUL251350CE,AXISBANK,2025-07-31,251350.0,625,OPTSTK,NFO,5.000000,CE
68522,AXISBANK31JUL251000PE,AXISBANK,2025-07-31,251000.0,625,OPTSTK,NFO,5.000000,PE
68525,AXISBANK31JUL251040CE,AXISBANK,2025-07-31,251040.0,625,OPTSTK,NFO,5.000000,CE
68526,AXISBANK31JUL251040PE,AXISBANK,2025-07-31,251040.0,625,OPTSTK,NFO,5.000000,PE
68697,AXISBANK31JUL251080PE,AXISBANK,2025-07-31,251080.0,625,OPTSTK,NFO,5.000000,PE
68732,AXISBANK31JUL251140CE,AXISBANK,2025-07-31,251140.0,625,OPTSTK,NFO,5.000000,CE
69048,AXISBANK31JUL251300CE,AXISBANK,2025-07-31,251300.0,625,OPTSTK,NFO,5.000000,CE
69111,AXISBANK31JUL251380PE,AXISBANK,2025-07-31,251380.0,625,OPTSTK,NFO,5.000000,PE
79220,AXISBANK31JUL251210CE,AXISBANK,2025-07-31,251210.0,625,OPTSTK,NFO,5.000000,CE
79228,AXISBANK31JUL251290CE,AXISBANK,2025-07-31,251290.0,625,OPTSTK,NFO,5.000000,CE
79229,AXISBANK31JUL251290PE,AXISBANK,2025-07-31,251290.0,625,OPTSTK,NFO,5.000000,PE
79231,AXISBANK31JUL251310PE,AXISBANK,2025-07-31,251310.0,625,OPTSTK,NFO,5.000000,PE
79232,AXISBANK31JUL251330CE,AXISBANK,2025-07-31,251330.0,625,OPTSTK,NFO,5.000000,CE
68520,AXISBANK31JUL25980PE,AXISBANK,2025-07-31,25980.0,625,OPTSTK,NFO,5.000000,PE
68698,AXISBANK31JUL251100CE,AXISBANK,2025-07-31,251100.0,625,OPTSTK,NFO,5.000000,CE
68744,AXISBANK31JUL251160CE,AXISBANK,2025-07-31,251160.0,625,OPTSTK,NFO,5.000000,CE
68834,AXISBANK31JUL251240PE,AXISBANK,2025-07-31,251240.0,625,OPTSTK,NFO,5.000000,PE
68959,AXISBANK31JUL251280CE,AXISBANK,2025-07-31,251280.0,625,OPTSTK,NFO,5.000000,CE
68960,AXISBANK31JUL251280PE,AXISBANK,2025-07-31,251280.0,625,OPTSTK,NFO,5.000000,PE
79197,AXISBANK31JUL251050CE,AXISBANK,2025-07-31,251050.0,625,OPTSTK,NFO,5.000000,CE
79200,AXISBANK31JUL251050PE,AXISBANK,2025-07-31,251050.0,625,OPTSTK,NFO,5.000000,PE
79225,AXISBANK31JUL251250PE,AXISBANK,2025-07-31,251250.0,625,OPTSTK,NFO,5.000000,PE
79230,AXISBANK31JUL251310CE,AXISBANK,2025-07-31,251310.0,625,OPTSTK,NFO,5.000000,CE
79233,AXISBANK31JUL251330PE,AXISBANK,2025-07-31,251330.0,625,OPTSTK,NFO,5.000000,PE
68519,AXISBANK31JUL25980CE,AXISBANK,2025-07-31,25980.0,625,OPTSTK,NFO,5.000000,CE
69073,AXISBANK31JUL251340PE,AXISBANK,2025-07-31,251340.0,625,OPTSTK,NFO,5.000000,PE
69114,AXISBANK31JUL251420CE,AXISBANK,2025-07-31,251420.0,625,OPTSTK,NFO,5.000000,CE
68750,AXISBANK31JUL251180PE,AXISBANK,2025-07-31,251180.0,625,OPTSTK,NFO,5.000000,PE
68755,AXISBANK31JUL251220CE,AXISBANK,2025-07-31,251220.0,625,OPTSTK,NFO,5.000000,CE
69112,AXISBANK31JUL251400CE,AXISBANK,2025-07-31,251400.0,625,OPTSTK,NFO,5.000000,CE
79213,AXISBANK31JUL251130PE,AXISBANK,2025-07-31,251130.0,625,OPTSTK,NFO,5.000000,PE
79235,AXISBANK31JUL251350PE,AXISBANK,2025-07-31,251350.0,625,OPTSTK,NFO,5.000000,PE
68528,AXISBANK31JUL251060PE,AXISBANK,2025-07-31,251060.0,625,OPTSTK,NFO,5.000000,PE
68695,AXISBANK31JUL251080CE,AXISBANK,2025-07-31,251080.0,625,OPTSTK,NFO,5.000000,CE
68708,AXISBANK31JUL251120CE,AXISBANK,2025-07-31,251120.0,625,OPTSTK,NFO,5.000000,CE
68712,AXISBANK31JUL251120PE,AXISBANK,2025-07-31,251120.0,625,OPTSTK,NFO,5.000000,PE
68733,AXISBANK31JUL251140PE,AXISBANK,2025-07-31,251140.0,625,OPTSTK,NFO,5.000000,PE
68753,AXISBANK31JUL251200CE,AXISBANK,2025-07-31,251200.0,625,OPTSTK,NFO,5.000000,CE
68833,AXISBANK31JUL251240CE,AXISBANK,2025-07-31,251240.0,625,OPTSTK,NFO,5.000000,CE
68898,AXISBANK31JUL251260PE,AXISBANK,2025-07-31,251260.0,625,OPTSTK,NFO,5.000000,PE
79201,AXISBANK31JUL251070CE,AXISBANK,2025-07-31,251070.0,625,OPTSTK,NFO,5.000000,CE
79216,AXISBANK31JUL251170CE,AXISBANK,2025-07-31,251170.0,625,OPTSTK,NFO,5.000000,CE
79217,AXISBANK31JUL251170PE,AXISBANK,2025-07-31,251170.0,625,OPTSTK,NFO,5.000000,PE
79219,AXISBANK31JUL251190PE,AXISBANK,2025-07-31,251190.0,625,OPTSTK,NFO,5.000000,PE
53251,BAJAJ-AUTO31JUL25FUT,BAJAJ-AUTO,2025-07-31,0.0,75,FUTSTK,NFO,50.000000,
64217,BAJAJ-AUTO28AUG25FUT,BAJAJ-AUTO,2025-08-28,0.0,75,FUTSTK,NFO,50.000000,
51001,BAJAJ-AUTO31JUL257800PE,BAJAJ-AUTO,2025-07-31,257800.0,75,OPTSTK,NFO,5.000000,PE
51015,BAJAJ-AUTO31JUL258400PE,BAJAJ-AUTO,2025-07-31,258400.0,75,OPTSTK,NFO,5.000000,PE
51019,BAJAJ-AUTO31JUL258600PE,BAJAJ-AUTO,2025-07-31,258600.0,75,OPTSTK,NFO,5.000000,PE
51034,BAJAJ-AUTO31JUL259400CE,BAJAJ-AUTO,2025-07-31,259400.0,75,OPTSTK,NFO,5.000000,CE
51039,BAJAJ-AUTO31JUL259600PE,BAJAJ-AUTO,2025-07-31,259600.0,75,OPTSTK,NFO,5.000000,PE
50991,BAJAJ-AUTO31JUL257300PE,BAJAJ-AUTO,2025-07-31,257300.0,75,OPTSTK,NFO,5.000000,PE
50992,BAJAJ-AUTO31JUL257400CE,BAJAJ-AUTO,2025-07-31,257400.0,75,OPTSTK,NFO,5.000000,CE
51022,BAJAJ-AUTO31JUL258800CE,BAJAJ-AUTO,2025-07-31,258800.0,75,OPTSTK,NFO,5.000000,CE
50995,BAJAJ-AUTO31JUL257500PE,BAJAJ-AUTO,2025-07-31,257500.0,75,OPTSTK,NFO,5.000000,PE
51000,BAJAJ-AUTO31JUL257800CE,BAJAJ-AUTO,2025-07-31,257800.0,75,OPTSTK,NFO,5.000000,CE
51026,BAJAJ-AUTO31JUL259000CE,BAJAJ-AUTO,2025-07-31,259000.0,75,OPTSTK,NFO,5.000000,CE
51007,BAJAJ-AUTO31JUL258000PE,BAJAJ-AUTO,2025-07-31,258000.0,75,OPTSTK,NFO,5.000000,PE
50975,BAJAJ-AUTO31JUL256800CE,BAJAJ-AUTO,2025-07-31,256800.0,75,OPTSTK,NFO,5.000000,CE
50985,BAJAJ-AUTO31JUL257000PE,BAJAJ-AUTO,2025-07-31,257000.0,75,OPTSTK,NFO,5.000000,PE
51025,BAJAJ-AUTO31JUL258900PE,BAJAJ-AUTO,2025-07-31,258900.0,75,OPTSTK,NFO,5.000000,PE
51035,BAJAJ-AUTO31JUL259400PE,BAJAJ-AUTO,2025-07-31,259400.0,75,OPTSTK,NFO,5.000000,PE
50983,BAJAJ-AUTO31JUL257000CE,BAJAJ-AUTO,2025-07-31,257000.0,75,OPTSTK,NFO,5.000000,CE
50998,BAJAJ-AUTO31JUL257700CE,BAJAJ-AUTO,2025-07-31,257700.0,75,OPTSTK,NFO,5.000000,CE
51002,BAJAJ-AUTO31JUL257900CE,BAJAJ-AUTO,2025-07-31,257900.0,75,OPTSTK,NFO,5.000000,CE
51011,BAJAJ-AUTO31JUL258200PE,BAJAJ-AUTO,2025-07-31,258200.0,75,OPTSTK,NFO,5.000000,PE
51021,BAJAJ-AUTO31JUL258700PE,BAJAJ-AUTO,2025-07-31,258700.0,75,OPTSTK,NFO,5.000000,PE
51033,BAJAJ-AUTO31JUL259300PE,BAJAJ-AUTO,2025-07-31,259300.0,75,OPTSTK,NFO,5.000000,PE
69826,BAJAJ-AUTO31JUL258790CE,BAJAJ-AUTO,2025-07-31,258790.0,75,OPTSTK,NFO,5.000000,CE
69811,BAJAJ-AUTO31JUL257590PE,BAJAJ-AUTO,2025-07-31,257590.0,75,OPTSTK,NFO,5.000000,PE
69814,BAJAJ-AUTO31JUL257990CE,BAJAJ-AUTO,2025-07-31,257990.0,75,OPTSTK,NFO,5.000000,CE
69825,BAJAJ-AUTO31JUL258590PE,BAJAJ-AUTO,2025-07-31,258590.0,75,OPTSTK,NFO,5.000000,PE
69833,BAJAJ-AUTO31JUL258990CE,BAJAJ-AUTO,2025-07-31,258990.0,75,OPTSTK,NFO,5.000000,CE
69841,BAJAJ-AUTO31JUL259390PE,BAJAJ-AUTO,2025-07-31,259390.0,75,OPTSTK,NFO,5.000000,PE
69786,BAJAJ-AUTO31JUL256990CE,BAJAJ-AUTO,2025-07-31,256990.0,75,OPTSTK,NFO,5.000000,CE
69806,BAJAJ-AUTO31JUL257190PE,BAJAJ-AUTO,2025-07-31,257190.0,75,OPTSTK,NFO,5.000000,PE
69816,BAJAJ-AUTO31JUL258190CE,BAJAJ-AUTO,2025-07-31,258190.0,75,OPTSTK,NFO,5.000000,CE
69820,BAJAJ-AUTO31JUL258390CE,BAJAJ-AUTO,2025-07-31,258390.0,75,OPTSTK,NFO,5.000000,CE
69823,BAJAJ-AUTO31JUL258390PE,BAJAJ-AUTO,2025-07-31,258390.0,75,OPTSTK,NFO,5.000000,PE
79457,BAJAJ-AUTO31JUL258290PE,BAJAJ-AUTO,2025-07-31,258290.0,75,OPTSTK,NFO,5.000000,PE
79460,BAJAJ-AUTO31JUL258690CE,BAJAJ-AUTO,2025-07-31,258690.0,75,OPTSTK,NFO,5.000000,CE
79464,BAJAJ-AUTO31JUL259090CE,BAJAJ-AUTO,2025-07-31,259090.0,75,OPTSTK,NFO,5.000000,CE
69815,BAJAJ-AUTO31JUL257990PE,BAJAJ-AUTO,2025-07-31,257990.0,75,OPTSTK,NFO,5.000000,PE
69844,BAJAJ-AUTO31JUL259790CE,BAJAJ-AUTO,2025-07-31,259790.0,75,OPTSTK,NFO,5.000000,CE
79456,BAJAJ-AUTO31JUL258290CE,BAJAJ-AUTO,2025-07-31,258290.0,75,OPTSTK,NFO,5.000000,CE
50989,BAJAJ-AUTO31JUL257200PE,BAJAJ-AUTO,2025-07-31,257200.0,75,OPTSTK,NFO,5.000000,PE
50997,BAJAJ-AUTO31JUL257600PE,BAJAJ-AUTO,2025-07-31,257600.0,75,OPTSTK,NFO,5.000000,PE
51014,BAJAJ-AUTO31JUL258400CE,BAJAJ-AUTO,2025-07-31,258400.0,75,OPTSTK,NFO,5.000000,CE
51029,BAJAJ-AUTO31JUL259100PE,BAJAJ-AUTO,2025-07-31,259100.0,75,OPTSTK,NFO,5.000000,PE
51031,BAJAJ-AUTO31JUL259200PE,BAJAJ-AUTO,2025-07-31,259200.0,75,OPTSTK,NFO,5.000000,PE
50993,BAJAJ-AUTO31JUL257400PE,BAJAJ-AUTO,2025-07-31,257400.0,75,OPTSTK,NFO,5.000000,PE
50990,BAJAJ-AUTO31JUL257300CE,BAJAJ-AUTO,2025-07-31,257300.0,75,OPTSTK,NFO,5.000000,CE
50996,BAJAJ-AUTO31JUL257600CE,BAJAJ-AUTO,2025-07-31,257600.0,75,OPTSTK,NFO,5.000000,CE
50999,BAJAJ-AUTO31JUL257700PE,BAJAJ-AUTO,2025-07-31,257700.0,75,OPTSTK,NFO,5.000000,PE
51012,BAJAJ-AUTO31JUL258300CE,BAJAJ-AUTO,2025-07-31,258300.0,75,OPTSTK,NFO,5.000000,CE
51027,BAJAJ-AUTO31JUL259000PE,BAJAJ-AUTO,2025-07-31,259000.0,75,OPTSTK,NFO,5.000000,PE
51030,BAJAJ-AUTO31JUL259200CE,BAJAJ-AUTO,2025-07-31,259200.0,75,OPTSTK,NFO,5.000000,CE
51032,BAJAJ-AUTO31JUL259300CE,BAJAJ-AUTO,2025-07-31,259300.0,75,OPTSTK,NFO,5.000000,CE
50977,BAJAJ-AUTO31JUL256800PE,BAJAJ-AUTO,2025-07-31,256800.0,75,OPTSTK,NFO,5.000000,PE
50988,BAJAJ-AUTO31JUL257200CE,BAJAJ-AUTO,2025-07-31,257200.0,75,OPTSTK,NFO,5.000000,CE
51004,BAJAJ-AUTO31JUL258000CE,BAJAJ-AUTO,2025-07-31,258000.0,75,OPTSTK,NFO,5.000000,CE
51008,BAJAJ-AUTO31JUL258100CE,BAJAJ-AUTO,2025-07-31,258100.0,75,OPTSTK,NFO,5.000000,CE
