token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,call_put
54098,BANKNIFTY31JUL2557300PE,BANKNIFTY,2025-07-31,557300.0,35,OPTIDX,NFO,5.000000,PE
54158,BANKNIFTY31JUL2559700PE,BANKNIFTY,2025-07-31,559700.0,35,OPTIDX,NFO,5.000000,PE
54172,BANKNIFTY31JUL2559900PE,BANKNIFTY,2025-07-31,559900.0,35,OPTIDX,NFO,5.000000,PE
54181,BANKNIFTY31JUL2560400CE,BANKNIFTY,2025-07-31,560400.0,35,OPTIDX,NFO,5.000000,CE
54185,BANKNIFTY31JUL2560600CE,BANKNIFTY,2025-07-31,560600.0,35,OPTIDX,NFO,5.000000,CE
54191,BANKNIFTY31JUL2560800CE,BANKNIFTY,2025-07-31,560800.0,35,OPTIDX,NFO,5.000000,CE
54219,BANKNIFTY31JUL2561700CE,BANKNIFTY,2025-07-31,561700.0,35,OPTIDX,NFO,5.000000,CE
54227,BANKNIFTY31JUL2562100CE,BANKNIFTY,2025-07-31,562100.0,35,OPTIDX,NFO,5.000000,CE
54240,BANKNIFTY31JUL2562400PE,BANKNIFTY,2025-07-31,562400.0,35,OPTIDX,NFO,5.000000,PE
53743,BANKNIFTY31JUL2548000PE,BANKNIFTY,2025-07-31,548000.0,35,OPTIDX,NFO,5.000000,PE
53793,BANKNIFTY31JUL2548800PE,BANKNIFTY,2025-07-31,548800.0,35,OPTIDX,NFO,5.000000,PE
53889,BANKNIFTY31JUL2551100CE,BANKNIFTY,2025-07-31,551100.0,35,OPTIDX,NFO,5.000000,CE
53890,BANKNIFTY31JUL2551100PE,BANKNIFTY,2025-07-31,551100.0,35,OPTIDX,NFO,5.000000,PE
53895,BANKNIFTY31JUL2551300CE,BANKNIFTY,2025-07-31,551300.0,35,OPTIDX,NFO,5.000000,CE
53898,BANKNIFTY31JUL2551400CE,BANKNIFTY,2025-07-31,551400.0,35,OPTIDX,NFO,5.000000,CE
53904,BANKNIFTY31JUL2551500CE,BANKNIFTY,2025-07-31,551500.0,35,OPTIDX,NFO,5.000000,CE
53927,BANKNIFTY31JUL2551900PE,BANKNIFTY,2025-07-31,551900.0,35,OPTIDX,NFO,5.000000,PE
53932,BANKNIFTY31JUL2552000CE,BANKNIFTY,2025-07-31,552000.0,35,OPTIDX,NFO,5.000000,CE
53956,BANKNIFTY31JUL2552200PE,BANKNIFTY,2025-07-31,552200.0,35,OPTIDX,NFO,5.000000,PE
54011,BANKNIFTY31JUL2553800CE,BANKNIFTY,2025-07-31,553800.0,35,OPTIDX,NFO,5.000000,CE
54042,BANKNIFTY31JUL2555000PE,BANKNIFTY,2025-07-31,555000.0,35,OPTIDX,NFO,5.000000,PE
54045,BANKNIFTY31JUL2555200CE,BANKNIFTY,2025-07-31,555200.0,35,OPTIDX,NFO,5.000000,CE
54048,BANKNIFTY31JUL2555300PE,BANKNIFTY,2025-07-31,555300.0,35,OPTIDX,NFO,5.000000,PE
54080,BANKNIFTY31JUL2556500PE,BANKNIFTY,2025-07-31,556500.0,35,OPTIDX,NFO,5.000000,PE
54094,BANKNIFTY31JUL2557100PE,BANKNIFTY,2025-07-31,557100.0,35,OPTIDX,NFO,5.000000,PE
54099,BANKNIFTY31JUL2557400CE,BANKNIFTY,2025-07-31,557400.0,35,OPTIDX,NFO,5.000000,CE
54103,BANKNIFTY31JUL2557600CE,BANKNIFTY,2025-07-31,557600.0,35,OPTIDX,NFO,5.000000,CE
54123,BANKNIFTY31JUL2558300PE,BANKNIFTY,2025-07-31,558300.0,35,OPTIDX,NFO,5.000000,PE
54133,BANKNIFTY31JUL2558600CE,BANKNIFTY,2025-07-31,558600.0,35,OPTIDX,NFO,5.000000,CE
54134,BANKNIFTY31JUL2558600PE,BANKNIFTY,2025-07-31,558600.0,35,OPTIDX,NFO,5.000000,PE
54136,BANKNIFTY31JUL2558700PE,BANKNIFTY,2025-07-31,558700.0,35,OPTIDX,NFO,5.000000,PE
54139,BANKNIFTY31JUL2558900CE,BANKNIFTY,2025-07-31,558900.0,35,OPTIDX,NFO,5.000000,CE
54153,BANKNIFTY31JUL2559600CE,BANKNIFTY,2025-07-31,559600.0,35,OPTIDX,NFO,5.000000,CE
54168,BANKNIFTY31JUL2559900CE,BANKNIFTY,2025-07-31,559900.0,35,OPTIDX,NFO,5.000000,CE
54187,BANKNIFTY31JUL2560700CE,BANKNIFTY,2025-07-31,560700.0,35,OPTIDX,NFO,5.000000,CE
54223,BANKNIFTY31JUL2561900CE,BANKNIFTY,2025-07-31,561900.0,35,OPTIDX,NFO,5.000000,CE
53689,BANKNIFTY31JUL2546500CE,BANKNIFTY,2025-07-31,546500.0,35,OPTIDX,NFO,5.000000,CE
53742,BANKNIFTY31JUL2548000CE,BANKNIFTY,2025-07-31,548000.0,35,OPTIDX,NFO,5.000000,CE
53794,BANKNIFTY31JUL2548900CE,BANKNIFTY,2025-07-31,548900.0,35,OPTIDX,NFO,5.000000,CE
53797,BANKNIFTY31JUL2549000CE,BANKNIFTY,2025-07-31,549000.0,35,OPTIDX,NFO,5.000000,CE
53814,BANKNIFTY31JUL2549300PE,BANKNIFTY,2025-07-31,549300.0,35,OPTIDX,NFO,5.000000,PE
53829,BANKNIFTY31JUL2549600CE,BANKNIFTY,2025-07-31,549600.0,35,OPTIDX,NFO,5.000000,CE
53860,BANKNIFTY31JUL2550100PE,BANKNIFTY,2025-07-31,550100.0,35,OPTIDX,NFO,5.000000,PE
53865,BANKNIFTY31JUL2550300PE,BANKNIFTY,2025-07-31,550300.0,35,OPTIDX,NFO,5.000000,PE
53888,BANKNIFTY31JUL2551000PE,BANKNIFTY,2025-07-31,551000.0,35,OPTIDX,NFO,5.000000,PE
53872,BANKNIFTY31JUL2550500PE,BANKNIFTY,2025-07-31,550500.0,35,OPTIDX,NFO,5.000000,PE
53886,BANKNIFTY31JUL2550900PE,BANKNIFTY,2025-07-31,550900.0,35,OPTIDX,NFO,5.000000,PE
53977,BANKNIFTY31JUL2552700CE,BANKNIFTY,2025-07-31,552700.0,35,OPTIDX,NFO,5.000000,CE
53979,BANKNIFTY31JUL2552800CE,BANKNIFTY,2025-07-31,552800.0,35,OPTIDX,NFO,5.000000,CE
53984,BANKNIFTY31JUL2553000PE,BANKNIFTY,2025-07-31,553000.0,35,OPTIDX,NFO,5.000000,PE
53986,BANKNIFTY31JUL2553100PE,BANKNIFTY,2025-07-31,553100.0,35,OPTIDX,NFO,5.000000,PE
53987,BANKNIFTY31JUL2553200CE,BANKNIFTY,2025-07-31,553200.0,35,OPTIDX,NFO,5.000000,CE
54001,BANKNIFTY31JUL2553500CE,BANKNIFTY,2025-07-31,553500.0,35,OPTIDX,NFO,5.000000,CE
54002,BANKNIFTY31JUL2553500PE,BANKNIFTY,2025-07-31,553500.0,35,OPTIDX,NFO,5.000000,PE
54012,BANKNIFTY31JUL2553800PE,BANKNIFTY,2025-07-31,553800.0,35,OPTIDX,NFO,5.000000,PE
54013,BANKNIFTY31JUL2553900CE,BANKNIFTY,2025-07-31,553900.0,35,OPTIDX,NFO,5.000000,CE
54026,BANKNIFTY31JUL2554200PE,BANKNIFTY,2025-07-31,554200.0,35,OPTIDX,NFO,5.000000,PE
54031,BANKNIFTY31JUL2554500CE,BANKNIFTY,2025-07-31,554500.0,35,OPTIDX,NFO,5.000000,CE
54033,BANKNIFTY31JUL2554600CE,BANKNIFTY,2025-07-31,554600.0,35,OPTIDX,NFO,5.000000,CE
54040,BANKNIFTY31JUL2554900PE,BANKNIFTY,2025-07-31,554900.0,35,OPTIDX,NFO,5.000000,PE
54046,BANKNIFTY31JUL2555200PE,BANKNIFTY,2025-07-31,555200.0,35,OPTIDX,NFO,5.000000,PE
54066,BANKNIFTY31JUL2555900PE,BANKNIFTY,2025-07-31,555900.0,35,OPTIDX,NFO,5.000000,PE
54075,BANKNIFTY31JUL2556300PE,BANKNIFTY,2025-07-31,556300.0,35,OPTIDX,NFO,5.000000,PE
54078,BANKNIFTY31JUL2556400PE,BANKNIFTY,2025-07-31,556400.0,35,OPTIDX,NFO,5.000000,PE
54092,BANKNIFTY31JUL2557000PE,BANKNIFTY,2025-07-31,557000.0,35,OPTIDX,NFO,5.000000,PE
54097,BANKNIFTY31JUL2557300CE,BANKNIFTY,2025-07-31,557300.0,35,OPTIDX,NFO,5.000000,CE
54108,BANKNIFTY31JUL2557700PE,BANKNIFTY,2025-07-31,557700.0,35,OPTIDX,NFO,5.000000,PE
54118,BANKNIFTY31JUL2558100PE,BANKNIFTY,2025-07-31,558100.0,35,OPTIDX,NFO,5.000000,PE
54120,BANKNIFTY31JUL2558200PE,BANKNIFTY,2025-07-31,558200.0,35,OPTIDX,NFO,5.000000,PE
54124,BANKNIFTY31JUL2558400CE,BANKNIFTY,2025-07-31,558400.0,35,OPTIDX,NFO,5.000000,CE
54141,BANKNIFTY31JUL2559000CE,BANKNIFTY,2025-07-31,559000.0,35,OPTIDX,NFO,5.000000,CE
54151,BANKNIFTY31JUL2559500CE,BANKNIFTY,2025-07-31,559500.0,35,OPTIDX,NFO,5.000000,CE
54137,BANKNIFTY31JUL2558800CE,BANKNIFTY,2025-07-31,558800.0,35,OPTIDX,NFO,5.000000,CE
54145,BANKNIFTY31JUL2559200CE,BANKNIFTY,2025-07-31,559200.0,35,OPTIDX,NFO,5.000000,CE
54183,BANKNIFTY31JUL2560500CE,BANKNIFTY,2025-07-31,560500.0,35,OPTIDX,NFO,5.000000,CE
54186,BANKNIFTY31JUL2560600PE,BANKNIFTY,2025-07-31,560600.0,35,OPTIDX,NFO,5.000000,PE
54188,BANKNIFTY31JUL2560700PE,BANKNIFTY,2025-07-31,560700.0,35,OPTIDX,NFO,5.000000,PE
54208,BANKNIFTY31JUL2561100PE,BANKNIFTY,2025-07-31,561100.0,35,OPTIDX,NFO,5.000000,PE
54210,BANKNIFTY31JUL2561200PE,BANKNIFTY,2025-07-31,561200.0,35,OPTIDX,NFO,5.000000,PE
54216,BANKNIFTY31JUL2561500PE,BANKNIFTY,2025-07-31,561500.0,35,OPTIDX,NFO,5.000000,PE
54221,BANKNIFTY31JUL2561800CE,BANKNIFTY,2025-07-31,561800.0,35,OPTIDX,NFO,5.000000,CE
54235,BANKNIFTY31JUL2562400CE,BANKNIFTY,2025-07-31,562400.0,35,OPTIDX,NFO,5.000000,CE
54252,BANKNIFTY31JUL2563000PE,BANKNIFTY,2025-07-31,563000.0,35,OPTIDX,NFO,5.000000,PE
64101,FINNIFTY28AUG25FUT,FINNIFTY,2025-08-28,0.0,65,FUTIDX,NFO,10.000000,
53214,FINNIFTY31JUL25FUT,FINNIFTY,2025-07-31,0.0,65,FUTIDX,NFO,10.000000,
54740,FINNIFTY31JUL2523800PE,FINNIFTY,2025-07-31,523800.0,65,OPTIDX,NFO,5.000000,PE
54747,FINNIFTY31JUL2524200CE,FINNIFTY,2025-07-31,524200.0,65,OPTIDX,NFO,5.000000,CE
54748,FINNIFTY31JUL2524200PE,FINNIFTY,2025-07-31,524200.0,65,OPTIDX,NFO,5.000000,PE
54751,FINNIFTY31JUL2524400CE,FINNIFTY,2025-07-31,524400.0,65,OPTIDX,NFO,5.000000,CE
54754,FINNIFTY31JUL2524500PE,FINNIFTY,2025-07-31,524500.0,65,OPTIDX,NFO,5.000000,PE
54760,FINNIFTY31JUL2524800PE,FINNIFTY,2025-07-31,524800.0,65,OPTIDX,NFO,5.000000,PE
54762,FINNIFTY31JUL2524900PE,FINNIFTY,2025-07-31,524900.0,65,OPTIDX,NFO,5.000000,PE
54764,FINNIFTY31JUL2525000PE,FINNIFTY,2025-07-31,525000.0,65,OPTIDX,NFO,5.000000,PE
54773,FINNIFTY31JUL2525500CE,FINNIFTY,2025-07-31,525500.0,65,OPTIDX,NFO,5.000000,CE
54774,FINNIFTY31JUL2525500PE,FINNIFTY,2025-07-31,525500.0,65,OPTIDX,NFO,5.000000,PE
54778,FINNIFTY31JUL2525700PE,FINNIFTY,2025-07-31,525700.0,65,OPTIDX,NFO,5.000000,PE
54786,FINNIFTY31JUL2526100PE,FINNIFTY,2025-07-31,526100.0,65,OPTIDX,NFO,5.000000,PE
54821,FINNIFTY31JUL2526400CE,FINNIFTY,2025-07-31,526400.0,65,OPTIDX,NFO,5.000000,CE
54843,FINNIFTY31JUL2527300CE,FINNIFTY,2025-07-31,527300.0,65,OPTIDX,NFO,5.000000,CE
54844,FINNIFTY31JUL2527300PE,FINNIFTY,2025-07-31,527300.0,65,OPTIDX,NFO,5.000000,PE
54851,FINNIFTY31JUL2527700CE,FINNIFTY,2025-07-31,527700.0,65,OPTIDX,NFO,5.000000,CE
54860,FINNIFTY31JUL2528100PE,FINNIFTY,2025-07-31,528100.0,65,OPTIDX,NFO,5.000000,PE
54861,FINNIFTY31JUL2528200CE,FINNIFTY,2025-07-31,528200.0,65,OPTIDX,NFO,5.000000,CE
54893,FINNIFTY31JUL2529800CE,FINNIFTY,2025-07-31,529800.0,65,OPTIDX,NFO,5.000000,CE
57950,FINNIFTY31JUL2525550CE,FINNIFTY,2025-07-31,525550.0,65,OPTIDX,NFO,5.000000,CE
57961,FINNIFTY31JUL2526050PE,FINNIFTY,2025-07-31,526050.0,65,OPTIDX,NFO,5.000000,PE
57965,FINNIFTY31JUL2526250PE,FINNIFTY,2025-07-31,526250.0,65,OPTIDX,NFO,5.000000,PE
57967,FINNIFTY31JUL2526350PE,FINNIFTY,2025-07-31,526350.0,65,OPTIDX,NFO,5.000000,PE
57974,FINNIFTY31JUL2526750CE,FINNIFTY,2025-07-31,526750.0,65,OPTIDX,NFO,5.000000,CE
58010,FINNIFTY31JUL2528150CE,FINNIFTY,2025-07-31,528150.0,65,OPTIDX,NFO,5.000000,CE
58018,FINNIFTY31JUL2528550CE,FINNIFTY,2025-07-31,528550.0,65,OPTIDX,NFO,5.000000,CE
58019,FINNIFTY31JUL2528550PE,FINNIFTY,2025-07-31,528550.0,65,OPTIDX,NFO,5.000000,PE
54713,FINNIFTY31JUL2522500CE,FINNIFTY,2025-07-31,522500.0,65,OPTIDX,NFO,5.000000,CE
54736,FINNIFTY31JUL2523600PE,FINNIFTY,2025-07-31,523600.0,65,OPTIDX,NFO,5.000000,PE
54744,FINNIFTY31JUL2524000PE,FINNIFTY,2025-07-31,524000.0,65,OPTIDX,NFO,5.000000,PE
54763,FINNIFTY31JUL2525000CE,FINNIFTY,2025-07-31,525000.0,65,OPTIDX,NFO,5.000000,CE
54779,FINNIFTY31JUL2525800CE,FINNIFTY,2025-07-31,525800.0,65,OPTIDX,NFO,5.000000,CE
54823,FINNIFTY31JUL2526500CE,FINNIFTY,2025-07-31,526500.0,65,OPTIDX,NFO,5.000000,CE
54848,FINNIFTY31JUL2527500PE,FINNIFTY,2025-07-31,527500.0,65,OPTIDX,NFO,5.000000,PE
54874,FINNIFTY31JUL2528800PE,FINNIFTY,2025-07-31,528800.0,65,OPTIDX,NFO,5.000000,PE
54876,FINNIFTY31JUL2528900PE,FINNIFTY,2025-07-31,528900.0,65,OPTIDX,NFO,5.000000,PE
54879,FINNIFTY31JUL2529100CE,FINNIFTY,2025-07-31,529100.0,65,OPTIDX,NFO,5.000000,CE
54889,FINNIFTY31JUL2529600CE,FINNIFTY,2025-07-31,529600.0,65,OPTIDX,NFO,5.000000,CE
57985,FINNIFTY31JUL2526850PE,FINNIFTY,2025-07-31,526850.0,65,OPTIDX,NFO,5.000000,PE
57997,FINNIFTY31JUL2527450PE,FINNIFTY,2025-07-31,527450.0,65,OPTIDX,NFO,5.000000,PE
57986,FINNIFTY31JUL2526950CE,FINNIFTY,2025-07-31,526950.0,65,OPTIDX,NFO,5.000000,CE
57988,FINNIFTY31JUL2527050CE,FINNIFTY,2025-07-31,527050.0,65,OPTIDX,NFO,5.000000,CE
57995,FINNIFTY31JUL2527350PE,FINNIFTY,2025-07-31,527350.0,65,OPTIDX,NFO,5.000000,PE
58004,FINNIFTY31JUL2527850CE,FINNIFTY,2025-07-31,527850.0,65,OPTIDX,NFO,5.000000,CE
54739,FINNIFTY31JUL2523800CE,FINNIFTY,2025-07-31,523800.0,65,OPTIDX,NFO,5.000000,CE
54752,FINNIFTY31JUL2524400PE,FINNIFTY,2025-07-31,524400.0,65,OPTIDX,NFO,5.000000,PE
54753,FINNIFTY31JUL2524500CE,FINNIFTY,2025-07-31,524500.0,65,OPTIDX,NFO,5.000000,CE
54767,FINNIFTY31JUL2525200CE,FINNIFTY,2025-07-31,525200.0,65,OPTIDX,NFO,5.000000,CE
54782,FINNIFTY31JUL2525900PE,FINNIFTY,2025-07-31,525900.0,65,OPTIDX,NFO,5.000000,PE
54783,FINNIFTY31JUL2526000CE,FINNIFTY,2025-07-31,526000.0,65,OPTIDX,NFO,5.000000,CE
54824,FINNIFTY31JUL2526500PE,FINNIFTY,2025-07-31,526500.0,65,OPTIDX,NFO,5.000000,PE
54829,FINNIFTY31JUL2526800CE,FINNIFTY,2025-07-31,526800.0,65,OPTIDX,NFO,5.000000,CE
54855,FINNIFTY31JUL2527900CE,FINNIFTY,2025-07-31,527900.0,65,OPTIDX,NFO,5.000000,CE
54859,FINNIFTY31JUL2528100CE,FINNIFTY,2025-07-31,528100.0,65,OPTIDX,NFO,5.000000,CE
54872,FINNIFTY31JUL2528700PE,FINNIFTY,2025-07-31,528700.0,65,OPTIDX,NFO,5.000000,PE
54873,FINNIFTY31JUL2528800CE,FINNIFTY,2025-07-31,528800.0,65,OPTIDX,NFO,5.000000,CE
54885,FINNIFTY31JUL2529400CE,FINNIFTY,2025-07-31,529400.0,65,OPTIDX,NFO,5.000000,CE
54886,FINNIFTY31JUL2529400PE,FINNIFTY,2025-07-31,529400.0,65,OPTIDX,NFO,5.000000,PE
54888,FINNIFTY31JUL2529500PE,FINNIFTY,2025-07-31,529500.0,65,OPTIDX,NFO,5.000000,PE
54892,FINNIFTY31JUL2529700PE,FINNIFTY,2025-07-31,529700.0,65,OPTIDX,NFO,5.000000,PE
57956,FINNIFTY31JUL2525850CE,FINNIFTY,2025-07-31,525850.0,65,OPTIDX,NFO,5.000000,CE
57960,FINNIFTY31JUL2526050CE,FINNIFTY,2025-07-31,526050.0,65,OPTIDX,NFO,5.000000,CE
57968,FINNIFTY31JUL2526450CE,FINNIFTY,2025-07-31,526450.0,65,OPTIDX,NFO,5.000000,CE
57989,FINNIFTY31JUL2527050PE,FINNIFTY,2025-07-31,527050.0,65,OPTIDX,NFO,5.000000,PE
57993,FINNIFTY31JUL2527250PE,FINNIFTY,2025-07-31,527250.0,65,OPTIDX,NFO,5.000000,PE
58011,FINNIFTY31JUL2528150PE,FINNIFTY,2025-07-31,528150.0,65,OPTIDX,NFO,5.000000,PE
58012,FINNIFTY31JUL2528250CE,FINNIFTY,2025-07-31,528250.0,65,OPTIDX,NFO,5.000000,CE
54742,FINNIFTY31JUL2523900PE,FINNIFTY,2025-07-31,523900.0,65,OPTIDX,NFO,5.000000,PE
54743,FINNIFTY31JUL2524000CE,FINNIFTY,2025-07-31,524000.0,65,OPTIDX,NFO,5.000000,CE
54745,FINNIFTY31JUL2524100CE,FINNIFTY,2025-07-31,524100.0,65,OPTIDX,NFO,5.000000,CE
54819,FINNIFTY31JUL2526300CE,FINNIFTY,2025-07-31,526300.0,65,OPTIDX,NFO,5.000000,CE
54827,FINNIFTY31JUL2526700CE,FINNIFTY,2025-07-31,526700.0,65,OPTIDX,NFO,5.000000,CE
54836,FINNIFTY31JUL2526900PE,FINNIFTY,2025-07-31,526900.0,65,OPTIDX,NFO,5.000000,PE
54869,FINNIFTY31JUL2528600CE,FINNIFTY,2025-07-31,528600.0,65,OPTIDX,NFO,5.000000,CE
54881,FINNIFTY31JUL2529200CE,FINNIFTY,2025-07-31,529200.0,65,OPTIDX,NFO,5.000000,CE
54897,FINNIFTY31JUL2530000CE,FINNIFTY,2025-07-31,530000.0,65,OPTIDX,NFO,5.000000,CE
57958,FINNIFTY31JUL2525950CE,FINNIFTY,2025-07-31,525950.0,65,OPTIDX,NFO,5.000000,CE
58003,FINNIFTY31JUL2527750PE,FINNIFTY,2025-07-31,527750.0,65,OPTIDX,NFO,5.000000,PE
58014,FINNIFTY31JUL2528350CE,FINNIFTY,2025-07-31,528350.0,65,OPTIDX,NFO,5.000000,CE
58016,FINNIFTY31JUL2528450CE,FINNIFTY,2025-07-31,528450.0,65,OPTIDX,NFO,5.000000,CE
58017,FINNIFTY31JUL2528450PE,FINNIFTY,2025-07-31,528450.0,65,OPTIDX,NFO,5.000000,PE
54734,FINNIFTY31JUL2523500PE,FINNIFTY,2025-07-31,523500.0,65,OPTIDX,NFO,5.000000,PE
54737,FINNIFTY31JUL2523700CE,FINNIFTY,2025-07-31,523700.0,65,OPTIDX,NFO,5.000000,CE
54741,FINNIFTY31JUL2523900CE,FINNIFTY,2025-07-31,523900.0,65,OPTIDX,NFO,5.000000,CE
54749,FINNIFTY31JUL2524300CE,FINNIFTY,2025-07-31,524300.0,65,OPTIDX,NFO,5.000000,CE
54750,FINNIFTY31JUL2524300PE,FINNIFTY,2025-07-31,524300.0,65,OPTIDX,NFO,5.000000,PE
54757,FINNIFTY31JUL2524700CE,FINNIFTY,2025-07-31,524700.0,65,OPTIDX,NFO,5.000000,CE
54758,FINNIFTY31JUL2524700PE,FINNIFTY,2025-07-31,524700.0,65,OPTIDX,NFO,5.000000,PE
54784,FINNIFTY31JUL2526000PE,FINNIFTY,2025-07-31,526000.0,65,OPTIDX,NFO,5.000000,PE
54822,FINNIFTY31JUL2526400PE,FINNIFTY,2025-07-31,526400.0,65,OPTIDX,NFO,5.000000,PE
54828,FINNIFTY31JUL2526700PE,FINNIFTY,2025-07-31,526700.0,65,OPTIDX,NFO,5.000000,PE
54830,FINNIFTY31JUL2526800PE,FINNIFTY,2025-07-31,526800.0,65,OPTIDX,NFO,5.000000,PE
54831,FINNIFTY31JUL2526900CE,FINNIFTY,2025-07-31,526900.0,65,OPTIDX,NFO,5.000000,CE
54841,FINNIFTY31JUL2527200CE,FINNIFTY,2025-07-31,527200.0,65,OPTIDX,NFO,5.000000,CE
54849,FINNIFTY31JUL2527600CE,FINNIFTY,2025-07-31,527600.0,65,OPTIDX,NFO,5.000000,CE
54852,FINNIFTY31JUL2527700PE,FINNIFTY,2025-07-31,527700.0,65,OPTIDX,NFO,5.000000,PE
54856,FINNIFTY31JUL2527900PE,FINNIFTY,2025-07-31,527900.0,65,OPTIDX,NFO,5.000000,PE
54865,FINNIFTY31JUL2528400CE,FINNIFTY,2025-07-31,528400.0,65,OPTIDX,NFO,5.000000,CE
54867,FINNIFTY31JUL2528500CE,FINNIFTY,2025-07-31,528500.0,65,OPTIDX,NFO,5.000000,CE
54880,FINNIFTY31JUL2529100PE,FINNIFTY,2025-07-31,529100.0,65,OPTIDX,NFO,5.000000,PE
54884,FINNIFTY31JUL2529300PE,FINNIFTY,2025-07-31,529300.0,65,OPTIDX,NFO,5.000000,PE
54887,FINNIFTY31JUL2529500CE,FINNIFTY,2025-07-31,529500.0,65,OPTIDX,NFO,5.000000,CE
54883,FINNIFTY31JUL2529300CE,FINNIFTY,2025-07-31,529300.0,65,OPTIDX,NFO,5.000000,CE
57953,FINNIFTY31JUL2525650PE,FINNIFTY,2025-07-31,525650.0,65,OPTIDX,NFO,5.000000,PE
57963,FINNIFTY31JUL2526150PE,FINNIFTY,2025-07-31,526150.0,65,OPTIDX,NFO,5.000000,PE
57998,FINNIFTY31JUL2527550CE,FINNIFTY,2025-07-31,527550.0,65,OPTIDX,NFO,5.000000,CE
54714,FINNIFTY31JUL2522500PE,FINNIFTY,2025-07-31,522500.0,65,OPTIDX,NFO,5.000000,PE
54735,FINNIFTY31JUL2523600CE,FINNIFTY,2025-07-31,523600.0,65,OPTIDX,NFO,5.000000,CE
54755,FINNIFTY31JUL2524600CE,FINNIFTY,2025-07-31,524600.0,65,OPTIDX,NFO,5.000000,CE
54756,FINNIFTY31JUL2524600PE,FINNIFTY,2025-07-31,524600.0,65,OPTIDX,NFO,5.000000,PE
54826,FINNIFTY31JUL2526600PE,FINNIFTY,2025-07-31,526600.0,65,OPTIDX,NFO,5.000000,PE
54837,FINNIFTY31JUL2527000CE,FINNIFTY,2025-07-31,527000.0,65,OPTIDX,NFO,5.000000,CE
54845,FINNIFTY31JUL2527400CE,FINNIFTY,2025-07-31,527400.0,65,OPTIDX,NFO,5.000000,CE
54847,FINNIFTY31JUL2527500CE,FINNIFTY,2025-07-31,527500.0,65,OPTIDX,NFO,5.000000,CE
54853,FINNIFTY31JUL2527800CE,FINNIFTY,2025-07-31,527800.0,65,OPTIDX,NFO,5.000000,CE
54870,FINNIFTY31JUL2528600PE,FINNIFTY,2025-07-31,528600.0,65,OPTIDX,NFO,5.000000,PE
54878,FINNIFTY31JUL2529000PE,FINNIFTY,2025-07-31,529000.0,65,OPTIDX,NFO,5.000000,PE
54882,FINNIFTY31JUL2529200PE,FINNIFTY,2025-07-31,529200.0,65,OPTIDX,NFO,5.000000,PE
57952,FINNIFTY31JUL2525650CE,FINNIFTY,2025-07-31,525650.0,65,OPTIDX,NFO,5.000000,CE
57962,FINNIFTY31JUL2526150CE,FINNIFTY,2025-07-31,526150.0,65,OPTIDX,NFO,5.000000,CE
57966,FINNIFTY31JUL2526350CE,FINNIFTY,2025-07-31,526350.0,65,OPTIDX,NFO,5.000000,CE
57973,FINNIFTY31JUL2526650PE,FINNIFTY,2025-07-31,526650.0,65,OPTIDX,NFO,5.000000,PE
57992,FINNIFTY31JUL2527250CE,FINNIFTY,2025-07-31,527250.0,65,OPTIDX,NFO,5.000000,CE
57994,FINNIFTY31JUL2527350CE,FINNIFTY,2025-07-31,527350.0,65,OPTIDX,NFO,5.000000,CE
58000,FINNIFTY31JUL2527650CE,FINNIFTY,2025-07-31,527650.0,65,OPTIDX,NFO,5.000000,CE
58001,FINNIFTY31JUL2527650PE,FINNIFTY,2025-07-31,527650.0,65,OPTIDX,NFO,5.000000,PE
58008,FINNIFTY31JUL2528050CE,FINNIFTY,2025-07-31,528050.0,65,OPTIDX,NFO,5.000000,CE
58009,FINNIFTY31JUL2528050PE,FINNIFTY,2025-07-31,528050.0,65,OPTIDX,NFO,5.000000,PE
54766,FINNIFTY31JUL2525100PE,FINNIFTY,2025-07-31,525100.0,65,OPTIDX,NFO,5.000000,PE
54772,FINNIFTY31JUL2525400PE,FINNIFTY,2025-07-31,525400.0,65,OPTIDX,NFO,5.000000,PE
54813,FINNIFTY31JUL2526200CE,FINNIFTY,2025-07-31,526200.0,65,OPTIDX,NFO,5.000000,CE
54839,FINNIFTY31JUL2527100CE,FINNIFTY,2025-07-31,527100.0,65,OPTIDX,NFO,5.000000,CE
54840,FINNIFTY31JUL2527100PE,FINNIFTY,2025-07-31,527100.0,65,OPTIDX,NFO,5.000000,PE
54846,FINNIFTY31JUL2527400PE,FINNIFTY,2025-07-31,527400.0,65,OPTIDX,NFO,5.000000,PE
54854,FINNIFTY31JUL2527800PE,FINNIFTY,2025-07-31,527800.0,65,OPTIDX,NFO,5.000000,PE
54857,FINNIFTY31JUL2528000CE,FINNIFTY,2025-07-31,528000.0,65,OPTIDX,NFO,5.000000,CE
54862,FINNIFTY31JUL2528200PE,FINNIFTY,2025-07-31,528200.0,65,OPTIDX,NFO,5.000000,PE
54864,FINNIFTY31JUL2528300PE,FINNIFTY,2025-07-31,528300.0,65,OPTIDX,NFO,5.000000,PE
54866,FINNIFTY31JUL2528400PE,FINNIFTY,2025-07-31,528400.0,65,OPTIDX,NFO,5.000000,PE
54891,FINNIFTY31JUL2529700CE,FINNIFTY,2025-07-31,529700.0,65,OPTIDX,NFO,5.000000,CE
54875,FINNIFTY31JUL2528900CE,FINNIFTY,2025-07-31,528900.0,65,OPTIDX,NFO,5.000000,CE
